last_link,Charging Opportunity,endX,endY,Probability,Entropy
104611,25098195.58,-122.0605869,37.5848331,0.0004206755604831206,0.0032701840077007374
105776,682753065.3400002,-121.9764963,37.536569,0.011443752102336325,0.05115713509082684
107802,493834578.552,-122.0047701,37.5233966,0.008277253934695342,0.03968317514526135
107951,761681534.5649999,-122.0466502,37.5375161,0.012766686969246049,0.05567445050763423
110740,754429764.594,-122.205674,37.7445791,0.012645138693501635,0.05526535649335845
113549,141248268.288,-122.2666431,37.820977,0.0023674887001308717,0.014313660316879437
116555,699253328.1719999,-122.1396208,37.6962239,0.011720316100447072,0.05211358298225422
123297,447619185.52499986,-122.0495825,37.8823655,0.00750262906962841,0.03670662605719295
124080,139914965.84,-121.9392711,37.769625,0.002345140967887807,0.014200789516435174
126074,2996467976.5329995,-122.055762,37.9992335,0.05022436140796628,0.15023387635134688
127298,314332377.348,-122.0297038,38.2582492,0.005268583894701711,0.027638957725752537
13109,543666815.3339999,-122.3755265,37.9419207,0.009112501395875394,0.04281151596735968
132399,504841652.4179999,-122.6429963,38.2395898,0.008461745562912171,0.040381140443496895
13264,663246977.7600001,-122.3529467,37.9794413,0.011116806912217229,0.05001781798603594
140473,878669985.2749999,-122.4264017,37.7783647,0.01472755231972959,0.06212133456655767
141577,621801.9150000002,-122.4579552,37.7660047,1.0422138446898771e-05,0.00011955837742905876
144018,443461519.8900001,-122.4686291,37.7498638,0.0074329416566138,0.036435043029210724
147145,64823805.35100001,-122.3935757,37.7111015,0.0010865239519613564,0.007415277933328951
148498,502047647.588,-122.2366431,38.1289644,0.008414914724252624,0.04020435533303359
150607,54936722.147,-123.021428,38.4677919,0.0009208046971596152,0.006436666635904065
153622,308140358.995,-122.6568651,38.4799294,0.005164798314464789,0.027197255796946644
156636,340625927.03,-122.4611685,37.6899749,0.005709295009343767,0.02949227531018302
157460,2571169.554,-122.4513711,37.6663513,4.3095854830615886e-05,0.0004332031416517909
16304,779354032.7699999,-122.4018025,37.778991,0.013062899024165627,0.05666658429013152
16312,1136674.05,-122.3931245,37.7859393,1.9052006808465897e-05,0.00020706365181443362
164695,715876018.871,-121.9810319,38.3357385,0.011998932134984304,0.05307052836250911
164981,249691166.83200002,-121.9530173,38.3564104,0.004185120448995082,0.022918639444454613
17117,210428854.71999994,-122.0178475,37.5980082,0.003527037476419137,0.019918228167246848
175770,1915718.5969999994,-121.9696497,37.404946,3.2109718483631016e-05,0.0003322184441813034
176732,43482515.076,-122.0686995,37.3234384,0.0007288185854838271,0.005265047929200394
177775,2490026189.598,-121.8926987,37.3833925,0.04173579569048796,0.13256941901877786
177786,78404954.85199998,-121.8766272,37.2320526,0.0013141601443771545,0.00871887103007847
22123,697944793.044,-122.5524743,37.9849817,0.011698383497896878,0.05203797323501479
22719,544025720.064,-122.3085982,37.5471674,0.00911851706532747,0.042833760577654645
26443,226330678.25,-122.2720552,37.5170668,0.003793570921218536,0.021147061967840972
26531,113122067.058,-122.0696738,37.9092833,0.0018960601693834322,0.011884461799174293
28712,1096096997.8080003,-122.1319017,37.475542,0.018371887230976245,0.0734312142990556
31932,176811178.37400004,-121.9489312,37.5030172,0.002963565301938869,0.017251987149130097
32224,899879859.1760001,-121.8858619,37.4029946,0.015083054991730028,0.06326109813247635
34608,1016018519.3800002,-122.0426855,37.3558031,0.017029676844259094,0.06935842970758666
36806,1375759973.2419996,-122.054628,37.337518,0.02305937078181862,0.08692651919474911
39684,3202575952.9950004,-122.1277142,38.0679322,0.0536789758340044,0.15699671849238286
41774,373560382.23,-122.0496798,37.3987337,0.006261315586134022,0.031765939088305925
42263,734672342.628,-122.410459,37.6541935,0.012313980840629069,0.05414482013924877
42479,495855947.3759999,-122.1262864,37.4197153,0.008311134476436634,0.03981165694234393
44002,853526888.175,-122.0591434,37.931506,0.014306124156453479,0.060759075967360326
47712,809254025.7119999,-121.5231259,36.9506189,0.013564058410274658,0.05832995101961471
47762,1338132495.1540003,-122.024972,38.265431,0.0224286895687497,0.08517102773908397
48485,495606247.642,-122.01099,37.9216107,0.008306949212391732,0.039795793071516906
48504,124156525.45999998,-122.7108365,38.4443117,0.002081010794941073,0.012850036771183728
49546,451552304.14400005,-121.8425711,37.3519978,0.007568552808019108,0.0369629455428713
50513,1970035574.8319995,-122.0761858,37.3761733,0.03302013553016301,0.11261972028738838
52178,45631602.14300001,-121.9671983,37.3351856,0.0007648398366353513,0.005488371436761729
53614,414233694.82,-122.0961225,37.3605322,0.006943048602197459,0.034507050984758036
54670,284753077.168,-122.0628595,37.9673602,0.004772799700086714,0.02550976582678595
55218,673576077.71,-121.9110293,37.3491827,0.011289934892549605,0.050622303076273155
55465,446747849.06399995,-121.8631209,37.3117807,0.007488024435883639,0.03664976327044733
55771,367259080.434,-122.0619912,37.6447794,0.0061556982856250594,0.031334825437693205
60043,206562898.155,-121.8866458,37.3161706,0.0034622394538042878,0.019616493603890815
60572,750622044.276,-122.159728,38.055692,0.012581316779538464,0.05505008452261211
62304,2055703491.0899994,-122.2004823,37.7390293,0.03445603153202432,0.11605036802376577
64011,1339021989.4399996,-122.174744,37.83663,0.02244359854920276,0.08521272938091472
6443,382533.66,-122.1300819,37.6924506,6.41171837677422e-06,7.666737389303631e-05
65264,148976411.45200002,-122.2224712,37.7681261,0.0024970215562538103,0.014963792796474853
65541,966919735.1220001,-122.1416467,37.7025882,0.016206722918311003,0.06680944595351908
66543,1746896330.299001,-122.243028,38.117108,0.029280056827672506,0.10338344909424403
66983,1921274965.038,-122.2697296,37.8066474,0.032202849809792926,0.11063934161984898
6900,1649011.3139999998,-122.0370632,37.5505938,2.7639387722069746e-05,0.0002901104405435812
71007,647298690.345,-122.0865257,37.6942144,0.010849494677532226,0.04907917309804072
71338,318435016.7070001,-122.130212,37.6897845,0.005337349001990252,0.027930487117137092
72122,227562599.97900003,-122.1545529,37.744824,0.003814219392227798,0.021241461221282145
73717,1679143634.973,-122.4192352,37.7752827,0.028144441201853578,0.10048706525582786
73725,1476906.774,-122.5344535,37.9947415,2.475471126812247e-05,0.00026256071467725337
74232,786540732.9170002,-122.0215877,37.7171103,0.013183356652393396,0.05706811565598249
75125,1770764221.112,-121.9134646,37.3928084,0.02968011101934951,0.10439320509185725
75814,525171299.8139999,-121.9811972,37.3949979,0.008802494593474014,0.041659743278749245
77971,798822421.5760005,-122.0364889,37.4017998,0.01338921233806752,0.057751769185350375
79754,1839204687.2320006,-122.1242471,38.2286746,0.030827254500361355,0.10725899580429678
83547,399657203.726,-122.1385118,37.7250745,0.006698729302776108,0.03353274985633637
84293,62495857.817999996,-121.9527646,37.4017787,0.0010475047870138784,0.007187291037558582
8514,2111794356.941,-121.9381909,37.754199,0.03539618104813758,0.11826399790474244
85951,95517396.0,-122.0415154,37.3518223,0.0016009849779881342,0.010305758402138607
91003,604050040.894,-122.0590437,37.9056483,0.010124595957624433,0.046500118487780406
91350,25854783.490999997,-122.0002726,37.9773228,0.0004333568722730528,0.0033558935107604357
91873,419732026.736,-122.0265039,37.5767732,0.007035207174040317,0.03487231288962808
937,1905828071.6540005,-122.0662577,37.4165283,0.03194394153444204,0.11000767504767932
95578,177386947.23,-122.1907335,37.4521049,0.002973215871655503,0.01729850034551672
9672,565174212.32,-121.948817,37.3791228,0.00947299090807078,0.0441376068745881
