TPERIOD,STATION,COLLEGE,STUDENT
12AM-6AM,1 Av,0.8571428571428571,0.5714285714285714
12AM-6AM,103 St,1.8571428571428572,5.0
12AM-6AM,103 St - Corona Plaza,1.2857142857142858,10.285714285714286
12AM-6AM,104 St,0.2857142857142857,3.142857142857143
12AM-6AM,110 St,0.7142857142857143,0.8571428571428571
12AM-6AM,111 St,2.5714285714285716,6.428571428571429
12AM-6AM,116 St,3.142857142857143,7.0
12AM-6AM,116 St - Columbia University,0.14285714285714285,0.7142857142857143
12AM-6AM,121 St,0.8571428571428571,2.5714285714285716
12AM-6AM,125 St,9.428571428571429,10.142857142857142
12AM-6AM,135 St,0.7142857142857143,3.142857142857143
12AM-6AM,137 St - City College,0.5714285714285714,0.5714285714285714
12AM-6AM,138 St - Grand Concourse,0.2857142857142857,0.2857142857142857
12AM-6AM,14 St,9.285714285714286,0.14285714285714285
12AM-6AM,14 St - Union Sq,6.714285714285714,2.2857142857142856
12AM-6AM,145 St,3.0,6.571428571428571
12AM-6AM,149 St - Grand Concourse,2.857142857142857,1.7142857142857142
12AM-6AM,15 St - Prospect Park,0.0,0.14285714285714285
12AM-6AM,155 St,3.0,2.5714285714285716
12AM-6AM,157 St,0.5714285714285714,0.42857142857142855
12AM-6AM,161 St - Yankee Stadium,5.142857142857143,7.285714285714286
12AM-6AM,163 St - Amsterdam Av,0.8571428571428571,1.1428571428571428
12AM-6AM,167 St,5.428571428571429,12.857142857142858
12AM-6AM,168 St,1.2857142857142858,1.5714285714285714
12AM-6AM,169 St,1.7142857142857142,2.5714285714285716
12AM-6AM,170 St,3.4285714285714284,9.142857142857142
12AM-6AM,174 St,1.0,5.428571428571429
12AM-6AM,174-175 Sts,0.8571428571428571,1.1428571428571428
12AM-6AM,175 St,1.7142857142857142,3.0
12AM-6AM,176 St,1.1428571428571428,3.4285714285714284
12AM-6AM,18 Av,0.2857142857142857,5.0
12AM-6AM,18 St,0.2857142857142857,0.2857142857142857
12AM-6AM,181 St,1.1428571428571428,3.5714285714285716
12AM-6AM,182-183 Sts,1.5714285714285714,6.0
12AM-6AM,183 St,1.5714285714285714,6.857142857142857
12AM-6AM,190 St,0.14285714285714285,1.2857142857142858
12AM-6AM,191 St,0.2857142857142857,0.2857142857142857
12AM-6AM,2 Av,1.4285714285714286,0.7142857142857143
12AM-6AM,20 Av,0.7142857142857143,3.0
12AM-6AM,207 St,1.5714285714285714,0.42857142857142855
12AM-6AM,21 St,0.0,0.14285714285714285
12AM-6AM,21 St - Queensbridge,0.2857142857142857,3.142857142857143
12AM-6AM,215 St,0.2857142857142857,0.0
12AM-6AM,219 St,1.1428571428571428,2.0
12AM-6AM,225 St,0.2857142857142857,5.285714285714286
12AM-6AM,23 St,4.0,1.0
12AM-6AM,231 St,0.14285714285714285,2.857142857142857
12AM-6AM,233 St,1.7142857142857142,6.857142857142857
12AM-6AM,238 St,0.42857142857142855,2.0
12AM-6AM,25 Av,0.42857142857142855,0.2857142857142857
12AM-6AM,25 St,0.0,1.7142857142857142
12AM-6AM,28 St,3.2857142857142856,0.8571428571428571
12AM-6AM,3 Av,0.42857142857142855,0.0
12AM-6AM,3 Av - 138 St,1.2857142857142858,3.4285714285714284
12AM-6AM,3 Av - 149 St,3.4285714285714284,8.0
12AM-6AM,30 Av,0.14285714285714285,2.2857142857142856
12AM-6AM,33 St,1.0,0.14285714285714285
12AM-6AM,33 St - Rawson St,0.14285714285714285,0.2857142857142857
12AM-6AM,34 St - Herald Sq,8.285714285714286,1.7142857142857142
12AM-6AM,34 St - Hudson Yds,0.8571428571428571,0.0
12AM-6AM,34 St - Penn Station,9.0,3.0
12AM-6AM,36 Av,0.0,0.7142857142857143
12AM-6AM,36 St,1.1428571428571428,2.142857142857143
12AM-6AM,40 St - Lowery St,0.14285714285714285,1.4285714285714286
12AM-6AM,45 St,0.0,3.4285714285714284
12AM-6AM,46 St,0.42857142857142855,1.8571428571428572
12AM-6AM,46 St - Bliss St,0.14285714285714285,0.8571428571428571
12AM-6AM,47-50 Sts - Rockefeller Ctr,6.428571428571429,1.0
12AM-6AM,49 St,0.5714285714285714,0.0
12AM-6AM,5 Av/53 St,0.14285714285714285,0.0
12AM-6AM,50 St,3.142857142857143,2.0
12AM-6AM,52 St,0.14285714285714285,0.8571428571428571
12AM-6AM,53 St,0.42857142857142855,2.5714285714285716
12AM-6AM,57 St,1.0,0.2857142857142857
12AM-6AM,57 St - 7 Av,0.8571428571428571,0.5714285714285714
12AM-6AM,59 St,1.1428571428571428,1.5714285714285714
12AM-6AM,59 St - Columbus Circle,5.0,0.7142857142857143
12AM-6AM,63 Dr - Rego Park,1.0,2.142857142857143
12AM-6AM,65 St,0.5714285714285714,0.8571428571428571
12AM-6AM,66 St - Lincoln Center,0.42857142857142855,0.7142857142857143
12AM-6AM,67 Av,0.14285714285714285,1.5714285714285714
12AM-6AM,68 St - Hunter College,0.8571428571428571,0.0
12AM-6AM,69 St,0.14285714285714285,1.2857142857142858
12AM-6AM,7 Av,2.857142857142857,0.42857142857142855
12AM-6AM,71 St,0.0,4.857142857142857
12AM-6AM,72 St,1.0,0.42857142857142855
12AM-6AM,75 Av,0.0,0.2857142857142857
12AM-6AM,75 St - Elder Ln,0.42857142857142855,2.2857142857142856
12AM-6AM,77 St,0.8571428571428571,1.0
12AM-6AM,79 St,0.14285714285714285,3.4285714285714284
12AM-6AM,8 Av,0.42857142857142855,0.5714285714285714
12AM-6AM,80 St,0.8571428571428571,2.857142857142857
12AM-6AM,82 St - Jackson Hts,0.14285714285714285,2.4285714285714284
12AM-6AM,85 St - Forest Pkwy,0.42857142857142855,3.4285714285714284
12AM-6AM,86 St,3.142857142857143,10.428571428571429
12AM-6AM,88 St,0.0,1.5714285714285714
12AM-6AM,9 Av,0.2857142857142857,1.5714285714285714
12AM-6AM,90 St - Elmhurst Av,1.0,4.142857142857143
12AM-6AM,96 St,1.4285714285714286,5.428571428571429
12AM-6AM,Alabama Av,0.2857142857142857,0.2857142857142857
12AM-6AM,Allerton Av,0.7142857142857143,2.7142857142857144
12AM-6AM,Aqueduct - N Conduit Av,0.14285714285714285,0.14285714285714285
12AM-6AM,Aqueduct Racetrack,0.42857142857142855,0.14285714285714285
12AM-6AM,Astor Pl,0.8571428571428571,0.2857142857142857
12AM-6AM,Astoria - Ditmars Blvd,0.7142857142857143,1.7142857142857142
12AM-6AM,Astoria Blvd,0.14285714285714285,0.7142857142857143
12AM-6AM,Atlantic Av,0.0,1.5714285714285714
12AM-6AM,Atlantic Av - Barclays Ctr,1.8571428571428572,1.5714285714285714
12AM-6AM,Avenue H,0.0,0.14285714285714285
12AM-6AM,Avenue I,0.0,0.14285714285714285
12AM-6AM,Avenue J,0.14285714285714285,1.2857142857142858
12AM-6AM,Avenue M,0.14285714285714285,1.2857142857142858
12AM-6AM,Avenue N,0.0,0.8571428571428571
12AM-6AM,Avenue P,0.42857142857142855,0.0
12AM-6AM,Avenue U,0.0,2.2857142857142856
12AM-6AM,Avenue X,0.0,1.4285714285714286
12AM-6AM,Bay 50 St,0.0,2.0
12AM-6AM,Bay Pkwy,0.8571428571428571,5.285714285714286
12AM-6AM,Bay Ridge - 95 St,0.0,1.2857142857142858
12AM-6AM,Bay Ridge Av,0.8571428571428571,2.857142857142857
12AM-6AM,Baychester Av,0.42857142857142855,4.0
12AM-6AM,Beach 105 St,0.0,0.7142857142857143
12AM-6AM,Beach 25 St,0.0,7.0
12AM-6AM,Beach 36 St,0.14285714285714285,7.142857142857143
12AM-6AM,Beach 44 St,0.14285714285714285,2.0
12AM-6AM,Beach 60 St,0.42857142857142855,6.571428571428571
12AM-6AM,Beach 67 St,0.14285714285714285,4.714285714285714
12AM-6AM,Beach 90 St,0.14285714285714285,1.8571428571428572
12AM-6AM,Beach 98 St,0.0,0.7142857142857143
12AM-6AM,Bedford - Nostrand Avs,0.0,0.14285714285714285
12AM-6AM,Bedford Av,0.5714285714285714,1.0
12AM-6AM,Bedford Park Blvd,1.5714285714285714,2.5714285714285716
12AM-6AM,Bedford Park Blvd - Lehman College,1.1428571428571428,2.5714285714285716
12AM-6AM,Bergen St,0.2857142857142857,1.7142857142857142
12AM-6AM,Beverley Rd,0.14285714285714285,1.0
12AM-6AM,Beverly Rd,0.8571428571428571,2.857142857142857
12AM-6AM,Bowery,0.14285714285714285,0.0
12AM-6AM,Bowling Green,0.7142857142857143,2.857142857142857
12AM-6AM,Brighton Beach,0.5714285714285714,2.2857142857142856
12AM-6AM,Broad Channel,0.0,0.7142857142857143
12AM-6AM,Broad St,0.0,0.14285714285714285
12AM-6AM,Broadway,3.0,8.714285714285714
12AM-6AM,Broadway Jct,1.7142857142857142,1.4285714285714286
12AM-6AM,Broadway-Lafayette St,2.4285714285714284,0.8571428571428571
12AM-6AM,Bronx Park East,0.14285714285714285,1.0
12AM-6AM,Brook Av,0.7142857142857143,1.7142857142857142
12AM-6AM,Brooklyn Bridge - City Hall,1.0,0.7142857142857143
12AM-6AM,Buhre Av,0.0,1.2857142857142858
12AM-6AM,Burke Av,0.7142857142857143,2.857142857142857
12AM-6AM,Burnside Av,2.0,6.714285714285714
12AM-6AM,Bushwick Av - Aberdeen St,0.0,0.7142857142857143
12AM-6AM,Canal St,1.2857142857142858,0.8571428571428571
12AM-6AM,Canarsie - Rockaway Pkwy,2.4285714285714284,8.142857142857142
12AM-6AM,Carroll St,0.2857142857142857,0.5714285714285714
12AM-6AM,Castle Hill Av,1.5714285714285714,2.5714285714285716
12AM-6AM,Cathedral Pkwy (110 St),1.0,1.4285714285714286
12AM-6AM,Central Av,0.0,0.2857142857142857
12AM-6AM,Central Park North (110 St),0.42857142857142855,2.2857142857142856
12AM-6AM,Chambers St,1.2857142857142858,2.7142857142857144
12AM-6AM,Chauncey St,0.14285714285714285,1.8571428571428572
12AM-6AM,Christopher St - Sheridan Sq,0.5714285714285714,0.0
12AM-6AM,Church Av,2.0,12.714285714285714
12AM-6AM,Clark St,0.7142857142857143,0.0
12AM-6AM,Classon Av,0.8571428571428571,1.2857142857142858
12AM-6AM,Cleveland St,0.0,2.4285714285714284
12AM-6AM,Clinton - Washington Avs,0.14285714285714285,0.14285714285714285
12AM-6AM,Coney Island - Stillwell Av,0.2857142857142857,8.857142857142858
12AM-6AM,Cortelyou Rd,0.0,1.0
12AM-6AM,Court Sq,0.2857142857142857,0.2857142857142857
12AM-6AM,Court St,0.8571428571428571,0.14285714285714285
12AM-6AM,Crescent St,0.42857142857142855,2.0
12AM-6AM,Crown Hts - Utica Av,2.142857142857143,4.857142857142857
12AM-6AM,Cypress Av,0.2857142857142857,1.4285714285714286
12AM-6AM,Cypress Hills,0.14285714285714285,0.0
12AM-6AM,DeKalb Av,1.2857142857142858,6.142857142857143
12AM-6AM,Delancey St - Essex St,1.8571428571428572,1.7142857142857142
12AM-6AM,Ditmas Av,0.0,1.7142857142857142
12AM-6AM,Dyckman St,1.4285714285714286,2.2857142857142856
12AM-6AM,E 105 St,0.2857142857142857,1.4285714285714286
12AM-6AM,E 143 St - St Mary's St,0.14285714285714285,0.0
12AM-6AM,E 149 St,0.5714285714285714,2.0
12AM-6AM,E 180 St,2.142857142857143,2.857142857142857
12AM-6AM,East Broadway,0.7142857142857143,3.2857142857142856
12AM-6AM,Eastchester - Dyre Av,0.0,6.428571428571429
12AM-6AM,Eastern Pkwy - Brooklyn Museum,0.14285714285714285,0.0
12AM-6AM,Elder Av,1.8571428571428572,5.571428571428571
12AM-6AM,Elmhurst Av,0.2857142857142857,1.2857142857142858
12AM-6AM,Euclid Av,1.5714285714285714,6.142857142857143
12AM-6AM,Far Rockaway - Mott Av,1.0,8.285714285714286
12AM-6AM,Flatbush Av - Brooklyn College,1.5714285714285714,5.571428571428571
12AM-6AM,Flushing - Main St,3.5714285714285716,6.571428571428571
12AM-6AM,Flushing Av,0.2857142857142857,2.142857142857143
12AM-6AM,Fordham Rd,5.142857142857143,11.285714285714286
12AM-6AM,Forest Av,0.0,0.7142857142857143
12AM-6AM,Forest Hills - 71 Av,2.0,3.0
12AM-6AM,Fort Hamilton Pkwy,0.5714285714285714,5.714285714285714
12AM-6AM,Franklin Av,0.2857142857142857,2.4285714285714284
12AM-6AM,Freeman St,1.1428571428571428,2.5714285714285716
12AM-6AM,Fresh Pond Rd,0.0,1.2857142857142858
12AM-6AM,Fulton St,5.0,1.8571428571428572
12AM-6AM,Gates Av,1.2857142857142858,0.14285714285714285
12AM-6AM,Graham Av,0.42857142857142855,1.1428571428571428
12AM-6AM,Grand Army Plaza,0.14285714285714285,0.42857142857142855
12AM-6AM,Grand Av - Newtown,0.5714285714285714,5.0
12AM-6AM,Grand Central - 42 St,6.285714285714286,2.857142857142857
12AM-6AM,Grand St,1.7142857142857142,1.2857142857142858
12AM-6AM,Grant Av,0.7142857142857143,2.4285714285714284
12AM-6AM,Greenpoint Av,0.0,0.5714285714285714
12AM-6AM,Gun Hill Rd,3.142857142857143,22.428571428571427
12AM-6AM,Halsey St,0.8571428571428571,5.285714285714286
12AM-6AM,Harlem - 148 St,0.7142857142857143,2.0
12AM-6AM,Hewes St,0.14285714285714285,0.42857142857142855
12AM-6AM,High St,0.14285714285714285,0.7142857142857143
12AM-6AM,Houston St,0.5714285714285714,0.42857142857142855
12AM-6AM,Howard Beach - JFK Airport,0.2857142857142857,0.5714285714285714
12AM-6AM,Hoyt - Schermerhorn Sts,0.2857142857142857,0.8571428571428571
12AM-6AM,Hoyt St,0.7142857142857143,0.2857142857142857
12AM-6AM,Hunts Point Av,3.0,6.428571428571429
12AM-6AM,Intervale Av,0.2857142857142857,1.4285714285714286
12AM-6AM,Inwood - 207 St,1.0,1.5714285714285714
12AM-6AM,Jackson Av,0.8571428571428571,5.857142857142857
12AM-6AM,Jamaica - 179 St,0.8571428571428571,10.428571428571429
12AM-6AM,Jamaica - Van Wyck,0.14285714285714285,1.2857142857142858
12AM-6AM,Jamaica Center - Parsons/Archer,2.7142857142857144,18.0
12AM-6AM,Jay St - MetroTech,0.8571428571428571,0.7142857142857143
12AM-6AM,Jefferson St,0.0,2.142857142857143
12AM-6AM,Junction Blvd,1.0,5.857142857142857
12AM-6AM,Junius St,0.14285714285714285,1.5714285714285714
12AM-6AM,Kew Gardens - Union Tpke,2.2857142857142856,4.714285714285714
12AM-6AM,Kings Hwy,0.5714285714285714,6.0
12AM-6AM,Kingsbridge Rd,4.142857142857143,9.285714285714286
12AM-6AM,Kingston - Throop Avs,0.42857142857142855,2.5714285714285716
12AM-6AM,Kingston Av,0.0,1.1428571428571428
12AM-6AM,Knickerbocker Av,0.0,1.4285714285714286
12AM-6AM,Kosciuszko St,0.0,1.1428571428571428
12AM-6AM,Lafayette Av,0.14285714285714285,0.5714285714285714
12AM-6AM,Lexington Av/53 St,1.7142857142857142,0.8571428571428571
12AM-6AM,Lexington Av/63 St,3.2857142857142856,2.0
12AM-6AM,Liberty Av,0.42857142857142855,1.1428571428571428
12AM-6AM,Livonia Av,0.7142857142857143,1.7142857142857142
12AM-6AM,Longwood Av,0.14285714285714285,1.1428571428571428
12AM-6AM,Lorimer St,2.4285714285714284,0.7142857142857143
12AM-6AM,Marble Hill - 225 St,0.5714285714285714,3.4285714285714284
12AM-6AM,Marcy Av,2.5714285714285716,1.5714285714285714
12AM-6AM,Mets - Willets Point,0.0,0.5714285714285714
12AM-6AM,Middle Village - Metropolitan Av,0.8571428571428571,2.0
12AM-6AM,Middletown Rd,0.0,1.2857142857142858
12AM-6AM,Montrose Av,0.42857142857142855,0.5714285714285714
12AM-6AM,Morgan Av,0.14285714285714285,0.7142857142857143
12AM-6AM,Morris Park,0.0,1.7142857142857142
12AM-6AM,Morrison Av- Sound View,0.42857142857142855,4.142857142857143
12AM-6AM,Mosholu Pkwy,2.142857142857143,2.857142857142857
12AM-6AM,Mt Eden Av,1.1428571428571428,2.5714285714285716
12AM-6AM,Myrtle - Willoughby Avs,0.0,0.2857142857142857
12AM-6AM,Myrtle - Wyckoff Avs,1.2857142857142858,5.714285714285714
12AM-6AM,Myrtle Av,0.5714285714285714,1.5714285714285714
12AM-6AM,Nassau Av,0.42857142857142855,1.4285714285714286
12AM-6AM,Neck Rd,0.0,4.0
12AM-6AM,Neptune Av,0.0,0.2857142857142857
12AM-6AM,Nereid Av,0.5714285714285714,3.0
12AM-6AM,Nevins St,0.5714285714285714,0.5714285714285714
12AM-6AM,New Lots Av,0.5714285714285714,7.714285714285714
12AM-6AM,New Utrecht Av,0.0,1.5714285714285714
12AM-6AM,Newkirk Av,1.4285714285714286,2.4285714285714284
12AM-6AM,Newkirk Plaza,0.2857142857142857,1.4285714285714286
12AM-6AM,Northern Blvd,0.2857142857142857,0.14285714285714285
12AM-6AM,Norwood - 205 St,1.0,4.857142857142857
12AM-6AM,Norwood Av,0.42857142857142855,1.7142857142857142
12AM-6AM,Nostrand Av,0.2857142857142857,3.0
12AM-6AM,Ocean Pkwy,0.0,0.7142857142857143
12AM-6AM,Ozone Park - Lefferts Blvd,0.5714285714285714,6.142857142857143
12AM-6AM,Park Pl,0.42857142857142855,0.7142857142857143
12AM-6AM,Parkchester,4.714285714285714,10.0
12AM-6AM,Parkside Av,0.2857142857142857,0.8571428571428571
12AM-6AM,Parsons Blvd,0.8571428571428571,2.2857142857142856
12AM-6AM,Pelham Bay Park,0.2857142857142857,5.857142857142857
12AM-6AM,Pelham Pkwy,3.0,5.0
12AM-6AM,Pennsylvania Av,0.42857142857142855,3.5714285714285716
12AM-6AM,Prospect Av,0.42857142857142855,3.5714285714285716
12AM-6AM,Prospect Park,0.5714285714285714,1.5714285714285714
12AM-6AM,Queens Plaza,0.42857142857142855,0.14285714285714285
12AM-6AM,Queensboro Plaza,0.5714285714285714,0.42857142857142855
12AM-6AM,Ralph Av,0.7142857142857143,1.1428571428571428
12AM-6AM,Rector St,0.14285714285714285,0.42857142857142855
12AM-6AM,Rockaway Av,0.42857142857142855,5.857142857142857
12AM-6AM,Rockaway Blvd,1.8571428571428572,4.142857142857143
12AM-6AM,Roosevelt Island,0.14285714285714285,0.5714285714285714
12AM-6AM,SIR,1.2857142857142858,1.4285714285714286
12AM-6AM,Saratoga Av,0.7142857142857143,7.0
12AM-6AM,Seneca Av,0.14285714285714285,1.4285714285714286
12AM-6AM,Sheepshead Bay,0.14285714285714285,5.428571428571429
12AM-6AM,Shepherd Av,0.0,1.8571428571428572
12AM-6AM,Simpson St,2.5714285714285716,4.142857142857143
12AM-6AM,Smith - 9 Sts,0.42857142857142855,0.5714285714285714
12AM-6AM,South Ferry,1.7142857142857142,1.5714285714285714
12AM-6AM,Spring St,1.1428571428571428,0.14285714285714285
12AM-6AM,St Lawrence Av,1.5714285714285714,1.8571428571428572
12AM-6AM,Steinway St,1.1428571428571428,0.42857142857142855
12AM-6AM,Sterling St,0.2857142857142857,0.0
12AM-6AM,Sutphin Blvd,1.2857142857142858,0.14285714285714285
12AM-6AM,Sutphin Blvd - Archer Av - JFK Airport,3.142857142857143,7.285714285714286
12AM-6AM,Sutter Av,0.2857142857142857,3.2857142857142856
12AM-6AM,Sutter Av - Rutland Rd,0.2857142857142857,2.0
12AM-6AM,Times Sq - 42 St,27.285714285714285,6.0
12AM-6AM,Tremont Av,3.0,6.571428571428571
12AM-6AM,Union St,0.0,0.2857142857142857
12AM-6AM,Utica Av,0.2857142857142857,3.857142857142857
12AM-6AM,Van Cortlandt Park - 242 St,0.5714285714285714,0.5714285714285714
12AM-6AM,Van Siclen Av,1.4285714285714286,4.285714285714286
12AM-6AM,Vernon Blvd - Jackson Av,0.0,0.2857142857142857
12AM-6AM,W 4 St - Wash Sq,1.8571428571428572,0.0
12AM-6AM,W 8 St - NY Aquarium,0.2857142857142857,0.0
12AM-6AM,Wakefield - 241 St,1.0,5.0
12AM-6AM,Wall St,2.0,0.0
12AM-6AM,West Farms Sq - E Tremont Av,3.142857142857143,4.714285714285714
12AM-6AM,Westchester Sq - E Tremont Av,0.2857142857142857,3.4285714285714284
12AM-6AM,Whitlock Av,0.0,0.8571428571428571
12AM-6AM,Wilson Av,0.42857142857142855,0.7142857142857143
12AM-6AM,Winthrop St,0.0,1.5714285714285714
12AM-6AM,Woodhaven Blvd,1.0,8.142857142857142
12AM-6AM,Woodlawn,0.14285714285714285,1.1428571428571428
12AM-6AM,Woodside - 61 St,0.0,3.0
12AM-6AM,York St,0.2857142857142857,0.7142857142857143
12AM-6AM,Zerega Av,0.42857142857142855,0.8571428571428571
4PM-7PM,1 Av,4.857142857142857,280.7142857142857
4PM-7PM,103 St,15.571428571428571,440.2857142857143
4PM-7PM,103 St - Corona Plaza,10.857142857142858,131.14285714285714
4PM-7PM,104 St,2.857142857142857,42.714285714285715
4PM-7PM,110 St,6.714285714285714,187.14285714285714
4PM-7PM,111 St,8.428571428571429,104.42857142857143
4PM-7PM,116 St,25.428571428571427,565.2857142857143
4PM-7PM,116 St - Columbia University,5.714285714285714,160.14285714285714
4PM-7PM,121 St,1.2857142857142858,22.0
4PM-7PM,125 St,53.142857142857146,1115.5714285714287
4PM-7PM,135 St,13.571428571428571,390.0
4PM-7PM,137 St - City College,9.142857142857142,111.28571428571429
4PM-7PM,138 St - Grand Concourse,1.2857142857142858,12.428571428571429
4PM-7PM,14 St,26.285714285714285,709.1428571428571
4PM-7PM,14 St - Union Sq,32.857142857142854,946.1428571428571
4PM-7PM,145 St,20.571428571428573,339.14285714285717
4PM-7PM,149 St - Grand Concourse,78.57142857142857,272.42857142857144
4PM-7PM,15 St - Prospect Park,3.142857142857143,77.0
4PM-7PM,155 St,6.142857142857143,57.142857142857146
4PM-7PM,157 St,3.5714285714285716,60.42857142857143
4PM-7PM,161 St - Yankee Stadium,24.428571428571427,259.2857142857143
4PM-7PM,163 St - Amsterdam Av,1.7142857142857142,31.428571428571427
4PM-7PM,167 St,25.428571428571427,152.28571428571428
4PM-7PM,168 St,11.285714285714286,268.85714285714283
4PM-7PM,169 St,11.0,105.14285714285714
4PM-7PM,170 St,22.714285714285715,166.14285714285714
4PM-7PM,174 St,9.714285714285714,97.71428571428571
4PM-7PM,174-175 Sts,5.571428571428571,36.57142857142857
4PM-7PM,175 St,5.857142857142857,46.857142857142854
4PM-7PM,176 St,8.714285714285714,73.57142857142857
4PM-7PM,18 Av,5.428571428571429,143.42857142857142
4PM-7PM,18 St,1.0,55.714285714285715
4PM-7PM,181 St,20.714285714285715,188.71428571428572
4PM-7PM,182-183 Sts,6.571428571428571,44.0
4PM-7PM,183 St,9.285714285714286,56.285714285714285
4PM-7PM,190 St,3.857142857142857,34.714285714285715
4PM-7PM,191 St,1.0,18.142857142857142
4PM-7PM,2 Av,4.428571428571429,137.42857142857142
4PM-7PM,20 Av,2.2857142857142856,183.85714285714286
4PM-7PM,207 St,8.142857142857142,71.0
4PM-7PM,21 St,0.0,8.0
4PM-7PM,21 St - Queensbridge,3.857142857142857,88.85714285714286
4PM-7PM,215 St,1.1428571428571428,13.0
4PM-7PM,219 St,3.857142857142857,29.857142857142858
4PM-7PM,225 St,4.285714285714286,37.57142857142857
4PM-7PM,23 St,31.142857142857142,879.0
4PM-7PM,231 St,8.142857142857142,92.28571428571429
4PM-7PM,233 St,3.142857142857143,32.714285714285715
4PM-7PM,238 St,2.4285714285714284,31.714285714285715
4PM-7PM,25 Av,1.4285714285714286,82.42857142857143
4PM-7PM,25 St,0.8571428571428571,24.857142857142858
4PM-7PM,28 St,14.142857142857142,159.85714285714286
4PM-7PM,3 Av,1.8571428571428572,60.714285714285715
4PM-7PM,3 Av - 138 St,4.714285714285714,93.14285714285714
4PM-7PM,3 Av - 149 St,28.142857142857142,343.2857142857143
4PM-7PM,30 Av,4.857142857142857,59.42857142857143
4PM-7PM,33 St,9.714285714285714,290.42857142857144
4PM-7PM,33 St - Rawson St,1.2857142857142858,292.14285714285717
4PM-7PM,34 St - Herald Sq,48.714285714285715,517.5714285714286
4PM-7PM,34 St - Hudson Yds,3.5714285714285716,41.857142857142854
4PM-7PM,34 St - Penn Station,47.142857142857146,431.57142857142856
4PM-7PM,36 Av,2.2857142857142856,68.57142857142857
4PM-7PM,36 St,7.428571428571429,176.85714285714286
4PM-7PM,40 St - Lowery St,2.857142857142857,191.14285714285714
4PM-7PM,45 St,4.142857142857143,70.14285714285714
4PM-7PM,46 St,2.5714285714285716,61.857142857142854
4PM-7PM,46 St - Bliss St,4.714285714285714,83.57142857142857
4PM-7PM,47-50 Sts - Rockefeller Ctr,19.0,155.57142857142858
4PM-7PM,49 St,6.142857142857143,83.85714285714286
4PM-7PM,5 Av/53 St,5.0,53.714285714285715
4PM-7PM,5 Av/59 St,3.7142857142857144,38.714285714285715
4PM-7PM,50 St,11.142857142857142,451.7142857142857
4PM-7PM,52 St,1.2857142857142858,35.0
4PM-7PM,53 St,4.714285714285714,74.42857142857143
4PM-7PM,55 St,0.14285714285714285,18.857142857142858
4PM-7PM,57 St,3.2857142857142856,31.857142857142858
4PM-7PM,57 St - 7 Av,11.0,134.28571428571428
4PM-7PM,59 St,6.571428571428571,76.71428571428571
4PM-7PM,59 St - Columbus Circle,84.71428571428571,909.8571428571429
4PM-7PM,63 Dr - Rego Park,5.571428571428571,68.14285714285714
4PM-7PM,65 St,1.2857142857142858,14.857142857142858
4PM-7PM,66 St - Lincoln Center,7.0,856.8571428571429
4PM-7PM,67 Av,1.7142857142857142,202.0
4PM-7PM,68 St - Hunter College,8.857142857142858,220.42857142857142
4PM-7PM,69 St,2.2857142857142856,30.142857142857142
4PM-7PM,7 Av,11.714285714285714,306.0
4PM-7PM,71 St,1.2857142857142858,39.714285714285715
4PM-7PM,72 St,12.285714285714286,640.8571428571429
4PM-7PM,75 Av,0.14285714285714285,17.571428571428573
4PM-7PM,75 St - Elder Ln,0.8571428571428571,123.0
4PM-7PM,77 St,6.714285714285714,213.71428571428572
4PM-7PM,79 St,6.714285714285714,208.0
4PM-7PM,8 Av,5.0,122.71428571428571
4PM-7PM,80 St,2.4285714285714284,17.0
4PM-7PM,81 St - Museum of Natural History,2.5714285714285716,128.0
4PM-7PM,82 St - Jackson Hts,9.0,123.71428571428571
4PM-7PM,85 St - Forest Pkwy,3.0,16.142857142857142
4PM-7PM,86 St,46.285714285714285,1130.7142857142858
4PM-7PM,88 St,1.4285714285714286,9.714285714285714
